DATE,APPNAME,API,SUM_COUNT,zsc,Outlier
2023-07-04,App26,API15,65463,-0.4375380884977896,0
2023-07-05,App26,API15,67692,-0.35708462145926556,0
2023-07-06,App26,API15,66279,-0.40808540608260985,0
2023-07-07,App26,API15,68418,-0.33088039666340713,0
2023-07-08,App26,API15,88390,0.3899884430375359,0
2023-07-09,App26,API15,90603,0.4698644064992917,0
2023-07-10,App26,API15,70614,-0.2516180307519676,0
2023-07-11,App26,API15,68448,-0.3297975774569667,0
2023-07-12,App26,API15,71417,-0.22263456999291203,0
2023-07-13,App26,API15,66955,-0.38368587996415215,0
2023-07-14,App26,API15,70779,-0.24566252511654518,0
2023-07-15,App26,API15,83476,0.21262265702259325,0
2023-07-16,App26,API15,90206,0.45553509900072997,0
2023-07-17,App26,API15,70660,-0.2499577079687589,0
2023-07-18,App26,API15,73029,-0.16445108463351285,0
2023-07-19,App26,API15,92024,0.5211539429110201,0
2023-07-20,App26,API15,93735,0.5829107316516727,0
2023-07-21,App26,API15,94894,0.6247436469938213,0
2023-07-22,App26,API15,113697,1.3034186316171354,0
2023-07-23,App26,API15,118552,1.4786548731927454,0
2023-07-24,App26,API15,85889,0.29971741519395195,0
2023-07-25,App26,API15,87976,0.3750455379886579,0
2023-07-26,App26,API15,90655,0.47174129312378843,0
2023-07-27,App26,API15,95752,0.6557122762980176,0
2023-07-28,App26,API15,93592,0.5777492934343066,0
2023-07-29,App26,API15,115752,1.377591747258305,0
2023-07-30,App26,API15,111027,1.207047722243937,0
2023-07-31,App26,API15,83330,0.20735293688458317,0
2023-08-01,App26,API15,80455,0.10358276293404185,0
2023-08-02,App26,API15,80310,0.09834913676957976,0
2023-08-03,App26,API15,83199,0.20262462634979328,0
2023-08-04,App26,API15,84291,0.24203924546422498,0
2023-08-05,App26,API15,99281,0.7830879089489604,0
2023-08-06,App26,API15,106873,1.0571133561254855,0
2023-08-07,App26,API15,76768,-0.029495717537487136,0
2023-08-08,App26,API15,82049,0.16111655676957676,0
2023-08-09,App26,API15,90519,0.4668325127212585,0
2023-08-10,App26,API15,75844,-0.06284654909585241,0
2023-08-11,App26,API15,78322,0.026594317356127196,0
2023-08-12,App26,API15,100761,0.8365069898000217,0
2023-08-13,App26,API15,103206,0.9247567551249167,0
2023-08-14,App26,API15,81326,0.13502061389436237,0
2023-08-15,App26,API15,99033,0.7741366035090528,0
2023-08-16,App26,API15,80771,0.11498845857521439,0
2023-08-17,App26,API15,76887,-0.025200534685273425,0
2023-08-18,App26,API15,76645,-0.0339352762838929,0
2023-08-19,App26,API15,94913,0.6254294324912336,0
2023-08-20,App26,API15,102690,0.9061322647741413,0
2023-08-21,App26,API15,75334,-0.08125447560533974,0
2023-08-22,App26,API15,75104,-0.08955608952138305,0
2023-08-23,App26,API15,78960,0.049622272479760365,0
2023-08-24,App26,API15,79285,0.06135281388286503,0
2023-08-25,App26,API15,86104,0.30747761950677505,0
2023-08-26,App26,API15,97158,0.7064604031065259,0
2023-08-27,App26,API15,103164,0.9232408082359002,0
2023-08-28,App26,API15,75558,-0.07316942553058452,0
2023-08-29,App26,API15,80302,0.09806038498119565,0
2023-08-30,App26,API15,93625,0.5789403945613911,0
2023-08-31,App26,API15,86997,0.33970953788515185,0
2023-09-01,App26,API15,76918,-0.02408162150528498,0
2023-09-02,App26,API15,90315,0.45946934211746354,0
2023-09-03,App26,API15,100814,0.8384199703980664,0
2023-09-04,App26,API15,76986,-0.021627231304020004,0
2023-09-05,App26,API15,90623,0.470586285970252,0
2023-09-06,App26,API15,86327,0.31552657560798225,0
2023-09-07,App26,API15,92504,0.538479050214067,0
2023-09-08,App26,API15,80661,0.1110181214849328,0
2023-09-09,App26,API15,89860,0.443046584153117,0
2023-09-10,App26,API15,90332,0.4600829396677798,0
2023-09-11,App26,API15,67640,-0.3589615080837623,0
2023-09-12,App26,API15,31740,-1.654735158457478,0
2023-09-13,App26,API15,728,-2.7740814661284996,0
2023-09-14,App26,API15,299,-2.789565780780598,0
2023-09-15,App26,API15,222,-2.792345016743795,0
2023-09-16,App26,API15,220,-2.7924172046908913,0
2023-09-17,App26,API15,185,-2.7936804937650717,0
2023-09-18,App26,API15,126,-2.7958100382044044,0
2023-09-19,App26,API15,107,-2.7964958237018167,0
2023-07-04,App26,API7,65166,-0.4371718435447097,0
2023-07-05,App26,API7,67431,-0.3550294236380203,0
2023-07-06,App26,API7,65972,-0.4079414724874066,0
2023-07-07,App26,API7,68159,-0.3286277981669078,0
2023-07-08,App26,API7,88117,0.39516841220735593,0
2023-07-09,App26,API7,90308,0.4746271504040696,0
2023-07-10,App26,API7,70351,-0.24913279400114038,0
2023-07-11,App26,API7,68227,-0.32616171227125446,0
2023-07-12,App26,API7,71169,-0.2194672313151925,0
2023-07-13,App26,API7,66670,-0.38262782608790585,0
2023-07-14,App26,API7,70537,-0.24238732375714736,0
2023-07-15,App26,API7,83218,0.21750142981315218,0
2023-07-16,App26,API7,89935,0.4610999439470298,0
2023-07-17,App26,API7,70450,-0.2455424630648215,0
2023-07-18,App26,API7,72761,-0.1617318085816607,0
2023-07-19,App26,API7,91565,0.5202134735046032,0
2023-07-20,App26,API7,93296,0.582989865936603,0
2023-07-21,App26,API7,94392,0.6227373680194866,0
2023-07-22,App26,API7,113121,1.301962702426721,0
2023-07-23,App26,API7,118004,1.4790494293160652,0
2023-07-24,App26,API7,85428,0.29764922142188666,0
2023-07-25,App26,API7,87527,0.37377149046565755,0
2023-07-26,App26,API7,90183,0.47009390427235387,0
2023-07-27,App26,API7,95249,0.6538173034985298,0
2023-07-28,App26,API7,93139,0.5772961087951679,0
2023-07-29,App26,API7,115226,1.3783025672848144,0
2023-07-30,App26,API7,110532,1.2080701085466243,0
2023-07-31,App26,API7,82935,0.20723816057094774,0
2023-08-01,App26,API7,80030,0.10188552046987366,0
2023-08-02,App26,API7,79851,0.09539391200925672,0
2023-08-03,App26,API7,82793,0.20208839296531864,0
2023-08-04,App26,API7,83860,0.2407841819456443,0
2023-08-05,App26,API7,98818,0.783250547051278,0
2023-08-06,App26,API7,106371,1.0571674113140705,0
2023-08-07,App26,API7,76379,-0.030521532545279995,0
2023-08-08,App26,API7,81645,0.16045506049164118,0
2023-08-09,App26,API7,90058,0.4655606581406381,0
2023-08-10,App26,API7,75494,-0.06261691515782751,0
2023-08-11,App26,API7,77999,0.02822933732175614,0
2023-08-12,App26,API7,100265,0.8357274042720195,0
2023-08-13,App26,API7,102734,0.925268081865669,0
2023-08-14,App26,API7,80863,0.13209507269162743,0
2023-08-15,App26,API7,98586,0.7748368422308135,0
2023-08-16,App26,API7,80363,0.11396208816476443,0
2023-08-17,App26,API7,76501,-0.02609708432072542,0
2023-08-18,App26,API7,76247,-0.035308640460371826,0
2023-08-19,App26,API7,94434,0.6242605387197431,0
2023-08-20,App26,API7,102251,0.9077516188127194,0
2023-08-21,App26,API7,74912,-0.08372370914709605,0
2023-08-22,App26,API7,74720,-0.09068677520541145,0
2023-08-23,App26,API7,78495,0.04621725797240424,0
2023-08-24,App26,API7,78882,0.06025218799619621,0
2023-08-25,App26,API7,85660,0.3060629262423511,0
2023-08-26,App26,API7,96671,0.7053875114929282,0
2023-08-27,App26,API7,102679,0.9232734535677141,0
2023-08-28,App26,API7,75146,-0.07523747238852417,0
2023-08-29,App26,API7,79902,0.09724347643099673,0
2023-08-30,App26,API7,93187,0.5790368753097468,0
2023-08-31,App26,API7,86572,0.33913749001934923,0
2023-09-01,App26,API7,76552,-0.024247519898985395,0
2023-09-02,App26,API7,89890,0.45946797533961214,0
2023-09-03,App26,API7,100365,0.8393540011773921,0
2023-09-04,App26,API7,76585,-0.023050742920212437,0
2023-09-05,App26,API7,90196,0.47056536187005227,0
2023-09-06,App26,API7,85834,0.3123732048576994,0
2023-09-07,App26,API7,92077,0.5387816496601109,0
2023-09-08,App26,API7,80214,0.10855845877575926,0
2023-09-09,App26,API7,89432,0.4428581615130056,0
2023-09-10,App26,API7,89911,0.46022956068974036,0
2023-09-11,App26,API7,67278,-0.36057811690324043,0
2023-09-12,App26,API7,31568,-1.6556358718117963,0
2023-09-13,App26,API7,725,-2.7741871553358677,0
2023-09-14,App26,API7,296,-2.789745256059916,0
2023-09-15,App26,API7,221,-2.7924652037389457,0
2023-09-16,App26,API7,216,-2.792646533584214,0
2023-09-17,App26,API7,181,-2.7939158425010944,0
2023-09-18,App26,API7,125,-2.7959467367681032,0
2023-09-19,App26,API7,105,-2.796672056149178,0
2023-07-04,App27,API15,217644,1.958369108440559,0
2023-07-05,App27,API15,210567,1.8786930526991754,0
2023-07-06,App27,API15,207569,1.844940217442334,0
2023-07-07,App27,API15,223219,2.0211349712013633,0
2023-07-08,App27,API15,256212,2.3925850357874126,0
2023-07-09,App27,API15,245486,2.2718268933708403,0
2023-07-10,App27,API15,207464,1.843758080116794,0
2023-07-11,App27,API15,203123,1.7948851455437622,0
2023-07-12,App27,API15,229329,2.089924105097061,0
2023-07-13,App27,API15,233533,2.1372546319215315,0
2023-07-14,App27,API15,227504,2.0693774325341074,0
2023-07-15,App27,API15,256178,2.3922022484629517,0
2023-07-16,App27,API15,251780,2.342687582198913,0
2023-07-17,App27,API15,222336,2.0111937592161095,0
2023-07-18,App27,API15,177585,1.5073668310710402,0
2023-07-19,App27,API15,24464,-0.21653840153831314,0
2023-07-20,App27,API15,1427,-0.4758993307617487,0
2023-07-21,App27,API15,755,-0.4834650096452035,0
2023-07-22,App27,API15,827,-0.48265440119340475,0
2023-07-23,App27,API15,742,-0.483611369504556,0
2023-07-24,App27,API15,433,-0.4870902307768589,0
2023-07-25,App27,API15,430,-0.48712400612901724,0
2023-07-26,App27,API15,350,-0.48802468218657136,0
2023-07-27,App27,API15,358,-0.48793461458081594,0
2023-07-28,App27,API15,285,-0.4887564814833341,0
2023-07-29,App27,API15,511,-0.48621207162074365,0
2023-07-30,App27,API15,385,-0.4876306364113914,0
2023-07-31,App27,API15,271,-0.48891409979340605,0
2023-08-01,App27,API15,212,-0.48957834838585224,0
2023-08-02,App27,API15,161,-0.49015252937254306,0
2023-08-03,App27,API15,238,-0.48928562866714714,0
2023-08-04,App27,API15,238,-0.48928562866714714,0
2023-08-05,App27,API15,237,-0.48929688711786656,0
2023-08-06,App27,API15,309,-0.48848627866606786,0
2023-08-07,App27,API15,157,-0.49019756317542074,0
2023-08-08,App27,API15,209,-0.48961212373801055,0
2023-08-09,App27,API15,202,-0.48969093289304655,0
2023-08-10,App27,API15,184,-0.4898935850059962,0
2023-08-11,App27,API15,147,-0.490310147682615,0
2023-08-12,App27,API15,222,-0.489465763878658,0
2023-08-13,App27,API15,207,-0.4896346406394494,0
2023-08-14,App27,API15,168,-0.49007372021750706,0
2023-08-15,App27,API15,223,-0.48945450542793856,0
2023-08-16,App27,API15,80,-0.4910644638808166,0
2023-08-17,App27,API15,115,-0.49067041810563666,0
2023-08-18,App27,API15,143,-0.49035518148549273,0
2023-08-19,App27,API15,143,-0.49035518148549273,0
2023-08-20,App27,API15,177,-0.4899723941610322,0
2023-08-21,App27,API15,113,-0.4906929350070755,0
2023-08-22,App27,API15,92,-0.4909293624721835,0
2023-08-23,App27,API15,151,-0.4902651138797373,0
2023-08-24,App27,API15,147,-0.490310147682615,0
2023-08-25,App27,API15,97,-0.49087307021858634,0
2023-08-26,App27,API15,166,-0.4900962371189459,0
2023-08-27,App27,API15,133,-0.490467765992687,0
2023-08-28,App27,API15,119,-0.4906253843027589,0
2023-08-29,App27,API15,123,-0.49058035049988125,0
2023-08-30,App27,API15,147,-0.490310147682615,0
2023-08-31,App27,API15,96,-0.49088432866930576,0
2023-09-01,App27,API15,93,-0.4909181040214641,0
2023-09-02,App27,API15,222,-0.489465763878658,0
2023-09-03,App27,API15,118,-0.4906366427534784,0
2023-09-04,App27,API15,152,-0.4902538554290179,0
2023-09-05,App27,API15,151,-0.4902651138797373,0
2023-09-06,App27,API15,81,-0.4910532054300972,0
2023-09-07,App27,API15,126,-0.490546575147723,0
2023-09-08,App27,API15,121,-0.4906028674013201,0
2023-09-09,App27,API15,160,-0.4901637878232625,0
2023-09-10,App27,API15,180,-0.4899386188088739,0
2023-09-11,App27,API15,168,-0.49007372021750706,0
2023-09-12,App27,API15,92,-0.4909293624721835,0
2023-09-13,App27,API15,98,-0.4908618117678669,0
2023-09-14,App27,API15,130,-0.49050154134484525,0
2023-09-15,App27,API15,74,-0.49113201458513317,0
2023-09-16,App27,API15,136,-0.49043399064052867,0
2023-09-17,App27,API15,187,-0.4898598096538379,0
2023-09-18,App27,API15,101,-0.49082803641570866,0
2023-09-19,App27,API15,85,-0.4910081716272195,0
2023-07-04,App27,API7,167674,1.702854367257008,0
2023-07-05,App27,API7,161518,1.619666068137375,0
2023-07-06,App27,API7,157978,1.5718287421329074,0
2023-07-07,App27,API7,171253,1.7512187146496603,0
2023-07-08,App27,API7,197908,2.1114175634205865,0
2023-07-09,App27,API7,189706,2.0005809114746427,0
2023-07-10,App27,API7,156995,1.5585451004768647,0
2023-07-11,App27,API7,154136,1.5199103787122397,0
2023-07-12,App27,API7,179091,1.8571365003058795,0
2023-07-13,App27,API7,183137,1.9118115909878215,0
2023-07-14,App27,API7,176645,1.8240827999084424,0
2023-07-15,App27,API7,199079,2.1272417184350587,0
2023-07-16,App27,API7,194740,2.068607210657267,0
2023-07-17,App27,API7,170956,1.747205244078099,0
2023-07-18,App27,API7,135412,1.2668860589078192,0
2023-07-19,App27,API7,18864,-0.3080700628912397,0
2023-07-20,App27,API7,1140,-0.5475810137678444,0
2023-07-21,App27,API7,614,-0.5546890458238755,0
2023-07-22,App27,API7,706,-0.5534458158825164,0
2023-07-23,App27,API7,600,-0.554878232988865,0
2023-07-24,App27,API7,342,-0.5583646821722413,0
2023-07-25,App27,API7,342,-0.5583646821722413,0
2023-07-26,App27,API7,276,-0.5592565645214772,0
2023-07-27,App27,API7,271,-0.5593241313661163,0
2023-07-28,App27,API7,235,-0.5598106126475176,0
2023-07-29,App27,API7,360,-0.5581214415315406,0
2023-07-30,App27,API7,309,-0.5588106233468593,0
2023-07-31,App27,API7,208,-0.5601754736085687,0
2023-08-01,App27,API7,157,-0.5608646554238873,0
2023-08-02,App27,API7,133,-0.5611889762781548,0
2023-08-03,App27,API7,183,-0.560513307831764,0
2023-08-04,App27,API7,176,-0.5606079014142588,0
2023-08-05,App27,API7,176,-0.5606079014142588,0
2023-08-06,App27,API7,218,-0.5600403399192905,0
2023-08-07,App27,API7,126,-0.5612835698606495,0
2023-08-08,App27,API7,155,-0.5608916821617429,0
2023-08-09,App27,API7,135,-0.5611619495402992,0
2023-08-10,App27,API7,128,-0.5612565431227939,0
2023-08-11,App27,API7,106,-0.5615538372392058,0
2023-08-12,App27,API7,162,-0.5607970885792481,0
2023-08-13,App27,API7,162,-0.5607970885792481,0
2023-08-14,App27,API7,120,-0.5613646500742164,0
2023-08-15,App27,API7,158,-0.5608511420549595,0
2023-08-16,App27,API7,66,-0.5620943719963185,0
2023-08-17,App27,API7,87,-0.5618105912488344,0
2023-08-18,App27,API7,102,-0.5616078907149171,0
2023-08-19,App27,API7,105,-0.5615673506081337,0
2023-08-20,App27,API7,145,-0.561026815851021,0
2023-08-21,App27,API7,81,-0.5618916714624013,0
2023-08-22,App27,API7,61,-0.5621619388409576,0
2023-08-23,App27,API7,112,-0.5614727570256389,0
2023-08-24,App27,API7,100,-0.5616349174527727,0
2023-08-25,App27,API7,60,-0.5621754522098854,0
2023-08-26,App27,API7,109,-0.5615132971324224,0
2023-08-27,App27,API7,107,-0.5615403238702781,0
2023-08-28,App27,API7,78,-0.5619322115691847,0
2023-08-29,App27,API7,81,-0.5618916714624013,0
2023-08-30,App27,API7,111,-0.5614862703945668,0
2023-08-31,App27,API7,74,-0.5619862650448959,0
2023-09-01,App27,API7,70,-0.5620403185206072,0
2023-09-02,App27,API7,174,-0.5606349281521144,0
2023-09-03,App27,API7,105,-0.5615673506081337,0
2023-09-04,App27,API7,52,-0.5622835591613079,0
2023-07-04,App28,API15,180660,-0.316222545114567,0
2023-07-05,App28,API15,178267,-0.4657728188461014,0
2023-07-06,App28,API15,182998,-0.17010949037811585,0
2023-07-07,App28,API15,185781,0.0038137907731003316,0
2023-07-08,App28,API15,209965,1.5151902303566478,0
2023-07-09,App28,API15,211483,1.6100574746209475,0
2023-07-10,App28,API15,174325,-0.7121276784573461,0
2023-07-11,App28,API15,176934,-0.5490785083087573,0
2023-07-12,App28,API15,172586,-0.8208062935927989,0
2023-07-13,App28,API15,173350,-0.7730601970065506,0
2023-07-14,App28,API15,185373,-0.021684124681335962,0
2023-07-15,App28,API15,191964,0.39021970071128564,0
2023-07-16,App28,API15,193743,0.5013981114795263,0
2023-07-17,App28,API15,168792,-1.0579119093627285,0
2023-07-18,App28,API15,178462,-0.4535863151362605,0
2023-07-19,App28,API15,191230,0.3443484508496282,0
2023-07-20,App28,API15,180950,-0.2980990267768549,0
2023-07-21,App28,API15,185798,0.004876203917035177,0
2023-07-22,App28,API15,202814,1.0682892661049959,0
2023-07-23,App28,API15,207584,1.3663898953149496,0
2023-07-24,App28,API15,170289,-0.9643570578056425,0
2023-07-25,App28,API15,184015,-0.10655218641448422,0
2023-07-26,App28,API15,176214,-0.594074829698939,0
2023-07-27,App28,API15,180020,-0.3562192752391729,0
2023-07-28,App28,API15,185605,-0.007185310011166305,0
2023-07-29,App28,API15,200020,0.8936785411547631,0
2023-07-30,App28,API15,205116,1.212152504771938,0
2023-07-31,App28,API15,168378,-1.083784794162083,0
2023-08-01,App28,API15,174315,-0.7127526273655431,0
2023-08-02,App28,API15,177451,-0.516768649754974,0
2023-08-03,App28,API15,173782,-0.7460624041724415,0
2023-08-04,App28,API15,179526,-0.38709175130410317,0
2023-08-05,App28,API15,198324,0.7876872063245572,0
2023-08-06,App28,API15,200076,0.8971782550406661,0
2023-08-07,App28,API15,168390,-1.0830348554722466,0
2023-08-08,App28,API15,170999,-0.9199856853236578,0
2023-08-09,App28,API15,168826,-1.0557870830748588,0
2023-08-10,App28,API15,168041,-1.1048455723683208,0
2023-08-11,App28,API15,172416,-0.8314304250321474,0
2023-08-12,App28,API15,189525,0.23779466200204516,0
2023-08-13,App28,API15,195613,0.6182635573123593,0
2023-08-14,App28,API15,175230,-0.6555698022655206,0
2023-08-15,App28,API15,220152,2.151825683136899,0
2023-08-16,App28,API15,170112,-0.9754186534807288,0
2023-08-17,App28,API15,174717,-0.6876296812560251,0
2023-08-18,App28,API15,173288,-0.7769348802373718,0
2023-08-19,App28,API15,191613,0.36828399403357204,0
2023-08-20,App28,API15,193500,0.4862118530103399,0
2023-08-21,App28,API15,163021,-1.4185699242831988,0
2023-08-22,App28,API15,172048,-0.8544285448537958,0
2023-08-23,App28,API15,209654,1.495754319311722,0
2023-08-24,App28,API15,185720,1.6024330988270454e-06,0
2023-08-25,App28,API15,192422,0.4188423607067068,0
2023-08-26,App28,API15,223534,2.3631834038891135,0
2023-08-27,App28,API15,224218,2.405929909209786,0
2023-08-28,App28,API15,174035,-0.7302511967950582,0
2023-08-29,App28,API15,176043,-0.6047614560291071,0
2023-08-30,App28,API15,173176,-0.7839343080091778,0
2023-08-31,App28,API15,171868,-0.8656776252013413,0
2023-09-01,App28,API15,176566,-0.5720766281304057,0
2023-09-02,App28,API15,220011,2.1430139035313216,0
2023-09-03,App28,API15,205684,1.2476496027575257,0
2023-09-04,App28,API15,175069,-0.6656314796874918,0
2023-09-05,App28,API15,175850,-0.6168229699573086,0
2023-09-06,App28,API15,174882,-0.677318024270775,0
2023-09-07,App28,API15,191175,0.34091123185454486,0
2023-09-08,App28,API15,188379,0.16617551712267262,0
2023-09-09,App28,API15,212588,1.6791143289767123,0
2023-09-10,App28,API15,224254,2.4081797252792954,0
2023-09-11,App28,API15,174443,-0.704753281340622,0
2023-09-12,App28,API15,164980,-1.2961424331674127,0
2023-09-13,App28,API15,175866,-0.6158230517041934,0
2023-09-14,App28,API15,169717,-1.000104135354509,0
2023-09-15,App28,API15,168540,-1.0736606218492921,0
2023-09-16,App28,API15,209924,1.5126279398330402,0
2023-09-17,App28,API15,210750,1.5642487196501096,0
2023-09-18,App28,API15,185716,-0.00024837713017996017,0
2023-09-19,App28,API15,177413,-0.5191434556061225,0
2023-07-04,App28,API7,168586,-0.24763418831903136,0
2023-07-05,App28,API7,166298,-0.40686870233027866,0
2023-07-06,App28,API7,170660,-0.10329311224415075,0
2023-07-07,App28,API7,173333,0.08273567095168141,0
2023-07-08,App28,API7,195965,1.657821125979019,0
2023-07-09,App28,API7,197446,1.7608920679592015,0
2023-07-10,App28,API7,162774,-0.6521232597496998,0
2023-07-11,App28,API7,165085,-0.49128804913781493,0
2023-07-12,App28,API7,161074,-0.7704356171881265,0
2023-07-13,App28,API7,161746,-0.7236674382477601,0
2023-07-14,App28,API7,172598,0.03158297523565573,0
2023-07-15,App28,API7,178959,0.47427997856849835,0
2023-07-16,App28,API7,180768,0.6001782459838595,0
2023-07-17,App28,API7,157495,-1.0195179273482025,0
2023-07-18,App28,API7,166428,-0.3978212867614578,0
2023-07-19,App28,API7,178398,0.43523690061381753,0
2023-07-20,App28,API7,168894,-0.22619877297136348,0
2023-07-21,App28,API7,173416,0.08851209781485166,0
2023-07-22,App28,API7,189040,1.175872258178369,0
2023-07-23,App28,API7,193678,1.4986562074721472,0
2023-07-24,App28,API7,158504,-0.9492960634332774,0
2023-07-25,App28,API7,171460,-0.04761670874371464,0
2023-07-26,App28,API7,164397,-0.53916975614819,0
2023-07-27,App28,API7,167694,-0.30971337822201767,0
2023-07-28,App28,API7,173052,0.06317933422215323,0
2023-07-29,App28,API7,186142,0.9741844864980391,0
2023-07-30,App28,API7,190745,1.2945325931386733,0
2023-07-31,App28,API7,156619,-1.0804835891811801,0
2023-08-01,App28,API7,162251,-0.6885217085381099,0
2023-08-02,App28,API7,164824,-0.5094524757798322,0
2023-08-03,App28,API7,162039,-0.7032759554657254,0
2023-08-04,App28,API7,167177,-0.34569425398417447,0
2023-08-05,App28,API7,184527,0.8617877469315337,0
2023-08-06,App28,API7,186465,0.9966638344113402,0
2023-08-07,App28,API7,156753,-1.0711577915948571,0
2023-08-08,App28,API7,159247,-0.8975866036822474,0
2023-08-09,App28,API7,156319,-1.1013622404938437,0
2023-08-10,App28,API7,156258,-1.1056075662607519,0
2023-08-11,App28,API7,160178,-0.8327931891086149,0
2023-08-12,App28,API7,176276,0.2875552403289108,0
2023-08-13,App28,API7,181752,0.6686602222893959,0
2023-08-14,App28,API7,162766,-0.6526800237847041,0
2023-08-15,App28,API7,204662,2.263093227533135,0
2023-08-16,App28,API7,157696,-1.005529230968718,0
2023-08-17,App28,API7,162261,-0.6878257534943544,0
2023-08-18,App28,API7,161250,-0.7581868084180305,0
2023-08-19,App28,API7,178126,0.41630692342366926,0
2023-08-20,App28,API7,180151,0.5572378197841482,0
2023-08-21,App28,API7,151640,-1.4269996054670193,0
2023-08-22,App28,API7,160004,-0.8449028068699598,0
2023-08-23,App28,API7,174113,0.13702016436460662,0
2023-08-24,App28,API7,172634,0.03408841339317536,0
2023-08-25,App28,API7,159764,-0.8616057279200906,0
2023-08-26,App28,API7,207974,2.4935935380249408,0
2023-08-27,App28,API7,208531,2.5323582339621193,0
2023-08-28,App28,API7,162022,-0.7044590790401097,0
2023-08-29,App28,API7,163895,-0.5741066993447136,0
2023-08-30,App28,API7,161104,-0.7683477520568601,0
2023-08-31,App28,API7,159964,-0.8476866270449815,0
2023-09-01,App28,API7,164347,-0.5426495313669673,0
2023-09-02,App28,API7,184880,0.8863549599761011,0
2023-09-03,App28,API7,190900,1.3053198963168828,0
2023-09-04,App28,API7,162516,-0.6700788998785904,0
2023-09-05,App28,API7,163207,-0.6219884063550887,0
2023-09-06,App28,API7,162003,-0.705781393623245,0
2023-09-07,App28,API7,178239,0.4241712154181059,0
2023-09-08,App28,API7,175629,0.24252694899793306,0
2023-09-09,App28,API7,197974,1.7976384942694892,0
2023-09-10,App28,API7,208896,2.5577605930591933,0
2023-09-11,App28,API7,162475,-0.6729323155579877,0
2023-09-12,App28,API7,153652,-1.2869734506634225,0
2023-09-13,App28,API7,163683,-0.5888609462723292,0
2023-09-14,App28,API7,158061,-0.9801268718716439,0
2023-09-15,App28,API7,157148,-1.0436675673665168,0
2023-09-16,App28,API7,195547,1.6287302051500412,0
2023-09-17,App28,API7,196107,1.6677036876003464,0
2023-09-18,App28,API7,172970,0.057472502863358525,0
2023-09-19,App28,API7,165136,-0.4877386784146621,0
2023-07-04,App29,API10,130,0.2741626919747767,0
2023-07-05,App29,API10,109,-0.1315089335488766,0
2023-07-06,App29,API10,71,-0.865581398782154,0
2023-07-07,App29,API10,113,-0.0542381477348474,0
2023-07-08,App29,API10,49,-1.2905707207593147,0
2023-07-09,App29,API10,44,-1.3871592030268511,0
2023-07-10,App29,API10,93,-0.4405920768049934,0
2023-07-11,App29,API10,141,0.486657352963357,0
2023-07-12,App29,API10,184,1.3173183004641709,0
2023-07-13,App29,API10,221,2.0320730692439413,0
2023-07-14,App29,API10,180,1.2400475146501417,0
2023-07-15,App29,API10,75,-0.7883106129681248,0
2023-07-16,App29,API10,18,-1.889419310818041,0
2023-07-17,App29,API10,174,1.124141335929098,0
2023-07-18,App29,API10,207,1.7616253188948388,0
2023-07-19,App29,API10,118,0.042350334532689105,0
2023-07-20,App29,API10,170,1.0468705501150688,0
2023-07-21,App29,API10,115,-0.015602754827832799,0
2023-07-22,App29,API10,129,0.25484499552126944,0
2023-07-23,App29,API10,21,-1.831466221457519,0
2023-07-24,App29,API10,154,0.7377874068589519,0
2023-07-25,App29,API10,164,0.9309643713940249,0
2023-07-26,App29,API10,91,-0.479227469712008,0
2023-07-27,App29,API10,183,1.2980006040106635,0
2023-07-28,App29,API10,51,-1.2519353278523,0
2023-07-29,App29,API10,98,-0.3440035945374569,0
2023-07-30,App29,API10,21,-1.831466221457519,0
2023-07-31,App29,API10,120,0.0809857274397037,0
2023-08-01,App29,API10,118,0.042350334532689105,0
2023-08-02,App29,API10,143,0.5252927458703716,0
2023-08-03,App29,API10,154,0.7377874068589519,0
2023-08-04,App29,API10,112,-0.0735558441883547,0
2023-08-05,App29,API10,141,0.486657352963357,0
2023-08-06,App29,API10,56,-1.1553468455847635,0
2023-08-07,App29,API10,80,-0.6917221307005883,0
2023-08-08,App29,API10,121,0.10030342389321101,0
2023-08-09,App29,API10,119,0.0616680309861964,0
2023-08-10,App29,API10,134,0.3514334777888059,0
2023-08-11,App29,API10,72,-0.8462637023286467,0
2023-08-12,App29,API10,56,-1.1553468455847635,0
2023-08-13,App29,API10,14,-1.9666900966320702,0
2023-08-14,App29,API10,68,-0.9235344881426759,0
2023-08-15,App29,API10,56,-1.1553468455847635,0
2023-08-16,App29,API10,143,0.5252927458703716,0
2023-08-17,App29,API10,160,0.8536935855799958,0
2023-08-18,App29,API10,209,1.8002607118018534,0
2023-08-19,App29,API10,134,0.3514334777888059,0
2023-08-20,App29,API10,79,-0.7110398271540956,0
2023-08-21,App29,API10,204,1.703672229534317,0
2023-08-22,App29,API10,158,0.8150581926729811,0
2023-08-23,App29,API10,211,1.838896104708868,0
2023-08-24,App29,API10,185,1.3366359969176782,0
2023-08-25,App29,API10,174,1.124141335929098,0
2023-08-26,App29,API10,129,0.25484499552126944,0
2023-08-27,App29,API10,73,-0.8269460058751394,0
2023-08-28,App29,API10,139,0.4480219600563424,0
2023-08-29,App29,API10,75,-0.7883106129681248,0
2023-08-30,App29,API10,51,-1.2519353278523,0
2023-08-31,App29,API10,133,0.3321157813352986,0
2023-09-01,App29,API10,128,0.2355272990677621,0
2023-09-02,App29,API10,110,-0.1121912370953693,0
2023-09-03,App29,API10,46,-1.3485238101198365,0
