DATE,APPNAME,API,SUM_COUNT,zsc,Anomaly
17-09-2023,App30,API24,2,1.546384282,0
18-09-2023,App30,API24,1,-0.646669791,0
19-09-2023,App30,API24,2,1.546384282,0
04-07-2023,App30,API26,14,-0.142905755,0
05-07-2023,App30,API26,16,0.041336375,0
06-07-2023,App30,API26,7,-0.787753213,0
07-07-2023,App30,API26,5,-0.971995343,0
08-07-2023,App30,API26,23,0.686183833,0
09-07-2023,App30,API26,20,0.409820637,0
10-07-2023,App30,API26,14,-0.142905755,0
11-07-2023,App30,API26,13,-0.235026821,0
12-07-2023,App30,API26,11,-0.419268951,0
13-07-2023,App30,API26,16,0.041336375,0
14-07-2023,App30,API26,24,0.778304898,0
15-07-2023,App30,API26,10,-0.511390017,0
16-07-2023,App30,API26,27,1.054668094,0
17-07-2023,App30,API26,1,-1.340479605,0
18-07-2023,App30,API26,14,-0.142905755,0
19-07-2023,App30,API26,16,0.041336375,0
20-07-2023,App30,API26,2,-1.248358539,0
21-07-2023,App30,API26,9,-0.603511082,0
22-07-2023,App30,API26,12,-0.327147886,0
23-07-2023,App30,API26,27,1.054668094,0
24-07-2023,App30,API26,10,-0.511390017,0
25-07-2023,App30,API26,22,0.594062768,0
26-07-2023,App30,API26,16,0.041336375,0
27-07-2023,App30,API26,32,1.515273421,0
28-07-2023,App30,API26,24,0.778304898,0
29-07-2023,App30,API26,5,-0.971995343,0
30-07-2023,App30,API26,4,-1.064116409,0
31-07-2023,App30,API26,45,2.71284727,0
01-08-2023,App30,API26,5,-0.971995343,0
02-08-2023,App30,API26,14,-0.142905755,0
03-08-2023,App30,API26,7,-0.787753213,0
04-08-2023,App30,API26,14,-0.142905755,0
05-08-2023,App30,API26,5,-0.971995343,0
06-08-2023,App30,API26,16,0.041336375,0
07-08-2023,App30,API26,28,1.14678916,0
08-08-2023,App30,API26,9,-0.603511082,0
09-08-2023,App30,API26,14,-0.142905755,0
10-08-2023,App30,API26,12,-0.327147886,0
11-08-2023,App30,API26,5,-0.971995343,0
12-08-2023,App30,API26,34,1.699515552,0
13-08-2023,App30,API26,22,0.594062768,0
14-08-2023,App30,API26,16,0.041336375,0
15-08-2023,App30,API26,14,-0.142905755,0
16-08-2023,App30,API26,14,-0.142905755,0
17-08-2023,App30,API26,15,-0.05078469,0
18-08-2023,App30,API26,14,-0.142905755,0
19-08-2023,App30,API26,13,-0.235026821,0
20-08-2023,App30,API26,10,-0.511390017,0
21-08-2023,App30,API26,6,-0.879874278,0
22-08-2023,App30,API26,19,0.317699571,0
23-08-2023,App30,API26,10,-0.511390017,0
24-08-2023,App30,API26,19,0.317699571,0
25-08-2023,App30,API26,20,0.409820637,0
26-08-2023,App30,API26,14,-0.142905755,0
27-08-2023,App30,API26,7,-0.787753213,0
28-08-2023,App30,API26,7,-0.787753213,0
29-08-2023,App30,API26,6,-0.879874278,0
30-08-2023,App30,API26,5,-0.971995343,0
31-08-2023,App30,API26,20,0.409820637,0
01-09-2023,App30,API26,35,1.791636617,0
02-09-2023,App30,API26,14,-0.142905755,0
03-09-2023,App30,API26,5,-0.971995343,0
04-09-2023,App30,API26,14,-0.142905755,0
05-09-2023,App30,API26,12,-0.327147886,0
06-09-2023,App30,API26,28,1.14678916,0
07-09-2023,App30,API26,12,-0.327147886,0
08-09-2023,App30,API26,11,-0.419268951,0
09-09-2023,App30,API26,6,-0.879874278,0
10-09-2023,App30,API26,19,0.317699571,0
11-09-2023,App30,API26,6,-0.879874278,0
12-09-2023,App30,API26,3,-1.156237474,0
13-09-2023,App30,API26,2,-1.248358539,0
14-09-2023,App30,API26,11,-0.419268951,0
15-09-2023,App30,API26,44,2.620726205,0
16-09-2023,App30,API26,9,-0.603511082,0
17-09-2023,App30,API26,28,1.14678916,0
18-09-2023,App30,API26,62,4.278905381,1
19-09-2023,App30,API26,39,2.160120878,0
04-07-2023,App31,API18,953,-0.456721168,0
05-07-2023,App31,API18,942,-0.506268109,0
06-07-2023,App31,API18,1012,-0.190969389,0
07-07-2023,App31,API18,1445,1.759378406,0
08-07-2023,App31,API18,1795,3.335872005,1
09-07-2023,App31,API18,1479,1.912523498,0
10-07-2023,App31,API18,1289,1.056712687,0
11-07-2023,App31,API18,1155,0.453140852,0
12-07-2023,App31,API18,1185,0.588268875,0
13-07-2023,App31,API18,1280,1.016174281,0
14-07-2023,App31,API18,1102,0.214414679,0
15-07-2023,App31,API18,1333,1.254900454,0
16-07-2023,App31,API18,1435,1.714335731,0
17-07-2023,App31,API18,1130,0.340534167,0
18-07-2023,App31,API18,1168,0.511696329,0
19-07-2023,App31,API18,1594,2.430514252,0
20-07-2023,App31,API18,1043,-0.051337099,0
21-07-2023,App31,API18,1128,0.331525632,0
22-07-2023,App31,API18,1285,1.038695618,0
23-07-2023,App31,API18,1371,1.426062616,0
24-07-2023,App31,API18,1066,0.052261052,0
25-07-2023,App31,API18,1061,0.029739714,0
26-07-2023,App31,API18,1123,0.309004295,0
27-07-2023,App31,API18,1094,0.178380539,0
28-07-2023,App31,API18,1206,0.682858491,0
29-07-2023,App31,API18,1418,1.637763185,0
30-07-2023,App31,API18,1397,1.543173569,0
31-07-2023,App31,API18,1087,0.146850667,0
01-08-2023,App31,API18,968,-0.389157156,0
02-08-2023,App31,API18,1050,-0.019807227,0
03-08-2023,App31,API18,908,-0.659413202,0
04-08-2023,App31,API18,1458,1.817933882,0
05-08-2023,App31,API18,1391,1.516147965,0
06-08-2023,App31,API18,1453,1.795412545,0
07-08-2023,App31,API18,1028,-0.118901111,0
08-08-2023,App31,API18,1037,-0.078362704,0
09-08-2023,App31,API18,1071,0.074782389,0
10-08-2023,App31,API18,1020,-0.15493525,0
11-08-2023,App31,API18,855,-0.898139375,0
12-08-2023,App31,API18,975,-0.357627284,0
13-08-2023,App31,API18,689,-1.645847768,0
14-08-2023,App31,API18,865,-0.853096701,0
15-08-2023,App31,API18,1049,-0.024311495,0
16-08-2023,App31,API18,876,-0.803549759,0
17-08-2023,App31,API18,913,-0.636891865,0
18-08-2023,App31,API18,870,-0.830575364,0
19-08-2023,App31,API18,983,-0.321593145,0
20-08-2023,App31,API18,990,-0.290063273,0
21-08-2023,App31,API18,940,-0.515276644,0
22-08-2023,App31,API18,938,-0.524285179,0
23-08-2023,App31,API18,805,-1.123352746,0
24-08-2023,App31,API18,811,-1.096327142,0
25-08-2023,App31,API18,990,-0.290063273,0
26-08-2023,App31,API18,1066,0.052261052,0
27-08-2023,App31,API18,1173,0.534217666,0
28-08-2023,App31,API18,827,-1.024258863,0
29-08-2023,App31,API18,876,-0.803549759,0
30-08-2023,App31,API18,955,-0.447712633,0
31-08-2023,App31,API18,945,-0.492755307,0
01-09-2023,App31,API18,781,-1.231455165,0
02-09-2023,App31,API18,898,-0.704455876,0
03-09-2023,App31,API18,969,-0.384652889,0
04-09-2023,App31,API18,716,-1.524232547,0
05-09-2023,App31,API18,795,-1.168395421,0
06-09-2023,App31,API18,794,-1.172899688,0
07-09-2023,App31,API18,850,-0.920660712,0
08-09-2023,App31,API18,864,-0.857600968,0
09-09-2023,App31,API18,1061,0.029739714,0
10-09-2023,App31,API18,1060,0.025235447,0
11-09-2023,App31,API18,836,-0.983720456,0
12-09-2023,App31,API18,765,-1.303523443,0
13-09-2023,App31,API18,835,-0.988224724,0
14-09-2023,App31,API18,765,-1.303523443,0
15-09-2023,App31,API18,855,-0.898139375,0
16-09-2023,App31,API18,1025,-0.132413913,0
17-09-2023,App31,API18,1113,0.263961621,0
18-09-2023,App31,API18,1059,0.02073118,0
19-09-2023,App31,API18,851,-0.916156445,0
04-07-2023,App31,API19,852,-0.422510506,0
05-07-2023,App31,API19,858,-0.407462186,0
06-07-2023,App31,API19,900,-0.302123951,0
07-07-2023,App31,API19,1285,0.663476543,0
08-07-2023,App31,API19,1658,1.598980398,0
09-07-2023,App31,API19,1342,0.806435577,0
10-07-2023,App31,API19,1068,0.119228992,0
11-07-2023,App31,API19,1021,0.00135049,0
12-07-2023,App31,API19,1079,0.146817578,0
13-07-2023,App31,API19,1478,1.147530817,0
14-07-2023,App31,API19,1000,-0.051318628,0
15-07-2023,App31,API19,1250,0.57569468,0
16-07-2023,App31,API19,1376,0.891709387,0
17-07-2023,App31,API19,954,-0.166689076,0
18-07-2023,App31,API19,1109,0.222059175,0
19-07-2023,App31,API19,4078,7.668469217,1
20-07-2023,App31,API19,941,-0.199293768,0
21-07-2023,App31,API19,1042,0.054019608,0
22-07-2023,App31,API19,1194,0.435243699,0
23-07-2023,App31,API19,1248,0.570678574,0
24-07-2023,App31,API19,1002,-0.046302521,0
25-07-2023,App31,API19,946,-0.186753502,0
26-07-2023,App31,API19,987,-0.08392332,0
27-07-2023,App31,API19,1001,-0.048810574,0
28-07-2023,App31,API19,1058,0.09414846,0
29-07-2023,App31,API19,1286,0.665984596,0
30-07-2023,App31,API19,1230,0.525533615,0
31-07-2023,App31,API19,872,-0.372349441,0
01-08-2023,App31,API19,866,-0.387397761,0
02-08-2023,App31,API19,945,-0.189261555,0
03-08-2023,App31,API19,801,-0.550421221,0
04-08-2023,App31,API19,1366,0.866628855,0
05-08-2023,App31,API19,1298,0.696081235,0
06-08-2023,App31,API19,1328,0.771322832,0
07-08-2023,App31,API19,915,-0.264503152,0
08-08-2023,App31,API19,906,-0.287075631,0
09-08-2023,App31,API19,976,-0.111511905,0
10-08-2023,App31,API19,987,-0.08392332,0
11-08-2023,App31,API19,773,-0.620646711,0
12-08-2023,App31,API19,968,-0.131576331,0
13-08-2023,App31,API19,625,-0.991838589,0
14-08-2023,App31,API19,855,-0.414986346,0
15-08-2023,App31,API19,975,-0.114019958,0
16-08-2023,App31,API19,813,-0.520324582,0
17-08-2023,App31,API19,898,-0.307140057,0
18-08-2023,App31,API19,897,-0.30964811,0
19-08-2023,App31,API19,930,-0.226882354,0
20-08-2023,App31,API19,925,-0.23942262,0
21-08-2023,App31,API19,1169,0.372542368,0
22-08-2023,App31,API19,936,-0.211834034,0
23-08-2023,App31,API19,707,-0.786178224,0
24-08-2023,App31,API19,806,-0.537880954,0
25-08-2023,App31,API19,975,-0.114019958,0
26-08-2023,App31,API19,1013,-0.018713936,0
27-08-2023,App31,API19,1096,0.189454483,0
28-08-2023,App31,API19,795,-0.56546954,0
29-08-2023,App31,API19,869,-0.379873601,0
30-08-2023,App31,API19,916,-0.261995099,0
31-08-2023,App31,API19,903,-0.294599791,0
01-09-2023,App31,API19,760,-0.653251403,0
02-09-2023,App31,API19,816,-0.512800422,0
03-09-2023,App31,API19,924,-0.241930673,0
04-09-2023,App31,API19,665,-0.89151646,0
05-09-2023,App31,API19,775,-0.615630605,0
06-09-2023,App31,API19,746,-0.688364148,0
07-09-2023,App31,API19,917,-0.259487046,0
08-09-2023,App31,API19,847,-0.435050772,0
09-09-2023,App31,API19,1058,0.09414846,0
10-09-2023,App31,API19,945,-0.189261555,0
11-09-2023,App31,API19,812,-0.522832635,0
12-09-2023,App31,API19,705,-0.791194331,0
13-09-2023,App31,API19,910,-0.277043418,0
14-09-2023,App31,API19,742,-0.698396361,0
15-09-2023,App31,API19,812,-0.522832635,0
16-09-2023,App31,API19,948,-0.181737396,0
17-09-2023,App31,API19,1012,-0.021221989,0
18-09-2023,App31,API19,1022,0.003858543,0
19-09-2023,App31,API19,833,-0.470163517,0
04-07-2023,App31,API24,2,-0.153694656,0
05-07-2023,App31,API24,2,-0.153694656,0
06-07-2023,App31,API24,2,-0.153694656,0
07-07-2023,App31,API24,2,-0.153694656,0
08-07-2023,App31,API24,2,-0.153694656,0
09-07-2023,App31,API24,3,3.842366397,1
10-07-2023,App31,API24,2,-0.153694656,0
11-07-2023,App31,API24,2,-0.153694656,0
12-07-2023,App31,API24,2,-0.153694656,0
13-07-2023,App31,API24,2,-0.153694656,0
14-07-2023,App31,API24,2,-0.153694656,0
15-07-2023,App31,API24,2,-0.153694656,0
16-07-2023,App31,API24,2,-0.153694656,0
17-07-2023,App31,API24,2,-0.153694656,0
18-07-2023,App31,API24,2,-0.153694656,0
19-07-2023,App31,API24,2,-0.153694656,0
20-07-2023,App31,API24,2,-0.153694656,0
21-07-2023,App31,API24,2,-0.153694656,0
22-07-2023,App31,API24,2,-0.153694656,0
23-07-2023,App31,API24,2,-0.153694656,0
24-07-2023,App31,API24,2,-0.153694656,0
25-07-2023,App31,API24,2,-0.153694656,0
26-07-2023,App31,API24,4,7.83842745,1
27-07-2023,App31,API24,2,-0.153694656,0
28-07-2023,App31,API24,2,-0.153694656,0
29-07-2023,App31,API24,2,-0.153694656,0
30-07-2023,App31,API24,2,-0.153694656,0
31-07-2023,App31,API24,2,-0.153694656,0
01-08-2023,App31,API24,2,-0.153694656,0
02-08-2023,App31,API24,2,-0.153694656,0
03-08-2023,App31,API24,2,-0.153694656,0
04-08-2023,App31,API24,2,-0.153694656,0
05-08-2023,App31,API24,2,-0.153694656,0
06-08-2023,App31,API24,2,-0.153694656,0
07-08-2023,App31,API24,2,-0.153694656,0
08-08-2023,App31,API24,2,-0.153694656,0
09-08-2023,App31,API24,2,-0.153694656,0
10-08-2023,App31,API24,2,-0.153694656,0
11-08-2023,App31,API24,2,-0.153694656,0
12-08-2023,App31,API24,2,-0.153694656,0
13-08-2023,App31,API24,2,-0.153694656,0
14-08-2023,App31,API24,2,-0.153694656,0
15-08-2023,App31,API24,2,-0.153694656,0
16-08-2023,App31,API24,2,-0.153694656,0
17-08-2023,App31,API24,2,-0.153694656,0
18-08-2023,App31,API24,2,-0.153694656,0
19-08-2023,App31,API24,2,-0.153694656,0
20-08-2023,App31,API24,2,-0.153694656,0
21-08-2023,App31,API24,2,-0.153694656,0
22-08-2023,App31,API24,2,-0.153694656,0
23-08-2023,App31,API24,2,-0.153694656,0
24-08-2023,App31,API24,2,-0.153694656,0
25-08-2023,App31,API24,2,-0.153694656,0
26-08-2023,App31,API24,2,-0.153694656,0
27-08-2023,App31,API24,2,-0.153694656,0
28-08-2023,App31,API24,2,-0.153694656,0
29-08-2023,App31,API24,2,-0.153694656,0
30-08-2023,App31,API24,2,-0.153694656,0
31-08-2023,App31,API24,2,-0.153694656,0
01-09-2023,App31,API24,2,-0.153694656,0
02-09-2023,App31,API24,2,-0.153694656,0
03-09-2023,App31,API24,2,-0.153694656,0
04-09-2023,App31,API24,2,-0.153694656,0
05-09-2023,App31,API24,2,-0.153694656,0
06-09-2023,App31,API24,2,-0.153694656,0
07-09-2023,App31,API24,2,-0.153694656,0
08-09-2023,App31,API24,2,-0.153694656,0
09-09-2023,App31,API24,2,-0.153694656,0
10-09-2023,App31,API24,2,-0.153694656,0
11-09-2023,App31,API24,2,-0.153694656,0
12-09-2023,App31,API24,2,-0.153694656,0
13-09-2023,App31,API24,2,-0.153694656,0
14-09-2023,App31,API24,2,-0.153694656,0
15-09-2023,App31,API24,2,-0.153694656,0
16-09-2023,App31,API24,2,-0.153694656,0
17-09-2023,App31,API24,2,-0.153694656,0
18-09-2023,App31,API24,2,-0.153694656,0
19-09-2023,App31,API24,2,-0.153694656,0
04-07-2023,App31,API26,3610,-0.11744042,0
05-07-2023,App31,API26,3217,-0.594643313,0
06-07-2023,App31,API26,3380,-0.396719467,0
07-07-2023,App31,API26,5210,1.825370342,0
08-07-2023,App31,API26,6768,3.717182321,1
09-07-2023,App31,API26,5160,1.764657505,0
10-07-2023,App31,API26,4371,0.806608949,0
11-07-2023,App31,API26,3885,0.21648018,0
12-07-2023,App31,API26,3914,0.251693625,0
13-07-2023,App31,API26,4681,1.183028534,0
14-07-2023,App31,API26,3800,0.113268358,0
15-07-2023,App31,API26,5105,1.697873385,0
16-07-2023,App31,API26,5176,1.784085613,0
17-07-2023,App31,API26,4023,0.384047608,0
18-07-2023,App31,API26,4133,0.517615848,0
19-07-2023,App31,API26,5828,2.575780998,0
20-07-2023,App31,API26,3456,-0.304435956,0
21-07-2023,App31,API26,3841,0.163052884,0
22-07-2023,App31,API26,4608,1.094387793,0
23-07-2023,App31,API26,5008,1.580090483,0
24-07-2023,App31,API26,3767,0.073197886,0
25-07-2023,App31,API26,3804,0.118125385,0
26-07-2023,App31,API26,3716,0.011270793,0
27-07-2023,App31,API26,3768,0.074412143,0
28-07-2023,App31,API26,4136,0.521258618,0
29-07-2023,App31,API26,5031,1.608018388,0
30-07-2023,App31,API26,4723,1.234027316,0
31-07-2023,App31,API26,3532,-0.212152444,0
01-08-2023,App31,API26,3453,-0.308078726,0
02-08-2023,App31,API26,3524,-0.221866498,0
03-08-2023,App31,API26,3266,-0.535144733,0
04-08-2023,App31,API26,4587,1.068888401,0
05-08-2023,App31,API26,5322,1.961367095,0
06-08-2023,App31,API26,5114,1.708801696,0
07-08-2023,App31,API26,3542,-0.200009877,0
08-08-2023,App31,API26,3711,0.00519951,0
09-08-2023,App31,API26,3649,-0.070084407,0
10-08-2023,App31,API26,3535,-0.208509674,0
11-08-2023,App31,API26,3004,-0.853279996,0
12-08-2023,App31,API26,3446,-0.316578523,0
13-08-2023,App31,API26,2357,-1.638904097,0
14-08-2023,App31,API26,3184,-0.634713785,0
15-08-2023,App31,API26,3789,0.099911534,0
16-08-2023,App31,API26,2970,-0.894564724,0
17-08-2023,App31,API26,2852,-1.037847018,0
18-08-2023,App31,API26,2926,-0.94799202,0
19-08-2023,App31,API26,3598,-0.1320115,0
20-08-2023,App31,API26,3593,-0.138082784,0
21-08-2023,App31,API26,3732,0.030698901,0
22-08-2023,App31,API26,3148,-0.678427027,0
23-08-2023,App31,API26,2638,-1.297697957,0
24-08-2023,App31,API26,2825,-1.07063195,0
25-08-2023,App31,API26,3370,-0.408862034,0
26-08-2023,App31,API26,3665,-0.0506563,0
27-08-2023,App31,API26,4049,0.415618283,0
28-08-2023,App31,API26,2881,-1.002633573,0
29-08-2023,App31,API26,2968,-0.896993238,0
30-08-2023,App31,API26,3391,-0.383362643,0
31-08-2023,App31,API26,3178,-0.641999325,0
01-09-2023,App31,API26,2610,-1.331697146,0
02-09-2023,App31,API26,3046,-0.802281213,0
03-09-2023,App31,API26,3414,-0.355434738,0
04-09-2023,App31,API26,2859,-1.029347221,0
05-09-2023,App31,API26,2885,-0.997776546,0
06-09-2023,App31,API26,2789,-1.114345192,0
07-09-2023,App31,API26,3772,0.07926917,0
08-09-2023,App31,API26,2974,-0.889707697,0
09-09-2023,App31,API26,3566,-0.170867716,0
10-09-2023,App31,API26,3807,0.121768155,0
11-09-2023,App31,API26,2907,-0.971062898,0
12-09-2023,App31,API26,2610,-1.331697146,0
13-09-2023,App31,API26,2767,-1.14105884,0
14-09-2023,App31,API26,3153,-0.672355743,0
15-09-2023,App31,API26,2998,-0.860565536,0
16-09-2023,App31,API26,3597,-0.133225757,0
17-09-2023,App31,API26,3856,0.181266735,0
18-09-2023,App31,API26,3430,-0.33600663,0
19-09-2023,App31,API26,3166,-0.656570406,0
04-07-2023,App32,API18,24,-1.035052947,0
05-07-2023,App32,API18,64,-0.264872839,0
06-07-2023,App32,API18,80,0.043199205,0
07-07-2023,App32,API18,35,-0.823253417,0
08-07-2023,App32,API18,102,0.466798265,0
09-07-2023,App32,API18,71,-0.13009132,0
10-07-2023,App32,API18,119,0.794124811,0
11-07-2023,App32,API18,30,-0.919525931,0
12-07-2023,App32,API18,80,0.043199205,0
13-07-2023,App32,API18,35,-0.823253417,0
14-07-2023,App32,API18,114,0.697852297,0
15-07-2023,App32,API18,27,-0.977289439,0
16-07-2023,App32,API18,48,-0.572944882,0
17-07-2023,App32,API18,68,-0.187854828,0
18-07-2023,App32,API18,98,0.389780254,0
19-07-2023,App32,API18,88,0.197235227,0
20-07-2023,App32,API18,91,0.254998735,0
21-07-2023,App32,API18,40,-0.726980904,0
22-07-2023,App32,API18,20,-1.112070958,0
23-07-2023,App32,API18,15,-1.208343472,0
24-07-2023,App32,API18,30,-0.919525931,0
25-07-2023,App32,API18,32,-0.881016925,0
26-07-2023,App32,API18,91,0.254998735,0
27-07-2023,App32,API18,70,-0.149345822,0
28-07-2023,App32,API18,35,-0.823253417,0
29-07-2023,App32,API18,42,-0.688471898,0
30-07-2023,App32,API18,56,-0.41890886,0
31-07-2023,App32,API18,67,-0.20710933,0
01-08-2023,App32,API18,20,-1.112070958,0
02-08-2023,App32,API18,59,-0.361145352,0
03-08-2023,App32,API18,41,-0.707726401,0
04-08-2023,App32,API18,30,-0.919525931,0
05-08-2023,App32,API18,59,-0.361145352,0
06-08-2023,App32,API18,56,-0.41890886,0
07-08-2023,App32,API18,65,-0.245618336,0
08-08-2023,App32,API18,24,-1.035052947,0
09-08-2023,App32,API18,62,-0.303381844,0
10-08-2023,App32,API18,50,-0.534435877,0
11-08-2023,App32,API18,40,-0.726980904,0
12-08-2023,App32,API18,32,-0.881016925,0
13-08-2023,App32,API18,41,-0.707726401,0
14-08-2023,App32,API18,73,-0.091582314,0
15-08-2023,App32,API18,92,0.274253237,0
16-08-2023,App32,API18,50,-0.534435877,0
17-08-2023,App32,API18,45,-0.63070839,0
18-08-2023,App32,API18,45,-0.63070839,0
19-08-2023,App32,API18,68,-0.187854828,0
20-08-2023,App32,API18,68,-0.187854828,0
21-08-2023,App32,API18,48,-0.572944882,0
22-08-2023,App32,API18,120,0.813379313,0
23-08-2023,App32,API18,45,-0.63070839,0
24-08-2023,App32,API18,92,0.274253237,0
25-08-2023,App32,API18,147,1.333250887,0
26-08-2023,App32,API18,38,-0.765489909,0
27-08-2023,App32,API18,145,1.294741881,0
28-08-2023,App32,API18,29,-0.938780434,0
29-08-2023,App32,API18,67,-0.20710933,0
30-08-2023,App32,API18,57,-0.399654358,0
31-08-2023,App32,API18,53,-0.476672368,0
01-09-2023,App32,API18,74,-0.072327811,0
02-09-2023,App32,API18,114,0.697852297,0
03-09-2023,App32,API18,109,0.601579784,0
04-09-2023,App32,API18,134,1.082942351,0
05-09-2023,App32,API18,70,-0.149345822,0
06-09-2023,App32,API18,215,2.642557071,0
07-09-2023,App32,API18,337,4.991606402,1
08-09-2023,App32,API18,177,1.910885968,0
09-09-2023,App32,API18,214,2.623302568,0
10-09-2023,App32,API18,155,1.487286908,0
11-09-2023,App32,API18,158,1.545050416,0
12-09-2023,App32,API18,114,0.697852297,0
13-09-2023,App32,API18,114,0.697852297,0
14-09-2023,App32,API18,120,0.813379313,0
15-09-2023,App32,API18,73,-0.091582314,0
16-09-2023,App32,API18,98,0.389780254,0
17-09-2023,App32,API18,97,0.370525751,0
18-09-2023,App32,API18,85,0.139471718,0
19-09-2023,App32,API18,74,-0.072327811,0
04-07-2023,App32,API19,19,-0.592981613,0
05-07-2023,App32,API19,38,-0.223116819,0
06-07-2023,App32,API19,32,-0.339916228,0
07-07-2023,App32,API19,28,-0.4177825,0
08-07-2023,App32,API19,34,-0.300983092,0
09-07-2023,App32,API19,27,-0.437249068,0
10-07-2023,App32,API19,23,-0.515115341,0
11-07-2023,App32,API19,16,-0.651381318,0
12-07-2023,App32,API19,23,-0.515115341,0
13-07-2023,App32,API19,30,-0.378849364,0
14-07-2023,App32,API19,79,0.575012473,0
15-07-2023,App32,API19,21,-0.554048477,0
16-07-2023,App32,API19,26,-0.456715636,0
17-07-2023,App32,API19,23,-0.515115341,0
18-07-2023,App32,API19,67,0.341413656,0
19-07-2023,App32,API19,37,-0.242583387,0
20-07-2023,App32,API19,17,-0.631914749,0
21-07-2023,App32,API19,23,-0.515115341,0
22-07-2023,App32,API19,20,-0.573515045,0
23-07-2023,App32,API19,14,-0.690314454,0
24-07-2023,App32,API19,7,-0.826580431,0
25-07-2023,App32,API19,25,-0.476182205,0
26-07-2023,App32,API19,28,-0.4177825,0
27-07-2023,App32,API19,21,-0.554048477,0
28-07-2023,App32,API19,31,-0.359382796,0
29-07-2023,App32,API19,25,-0.476182205,0
30-07-2023,App32,API19,26,-0.456715636,0
31-07-2023,App32,API19,33,-0.32044966,0
01-08-2023,App32,API19,13,-0.709781022,0
02-08-2023,App32,API19,21,-0.554048477,0
03-08-2023,App32,API19,21,-0.554048477,0
04-08-2023,App32,API19,26,-0.456715636,0
05-08-2023,App32,API19,25,-0.476182205,0
06-08-2023,App32,API19,25,-0.476182205,0
07-08-2023,App32,API19,22,-0.534581909,0
08-08-2023,App32,API19,22,-0.534581909,0
09-08-2023,App32,API19,37,-0.242583387,0
10-08-2023,App32,API19,21,-0.554048477,0
11-08-2023,App32,API19,27,-0.437249068,0
12-08-2023,App32,API19,25,-0.476182205,0
13-08-2023,App32,API19,27,-0.437249068,0
14-08-2023,App32,API19,15,-0.670847886,0
15-08-2023,App32,API19,34,-0.300983092,0
16-08-2023,App32,API19,35,-0.281516523,0
17-08-2023,App32,API19,37,-0.242583387,0
18-08-2023,App32,API19,23,-0.515115341,0
19-08-2023,App32,API19,14,-0.690314454,0
20-08-2023,App32,API19,22,-0.534581909,0
21-08-2023,App32,API19,32,-0.339916228,0
22-08-2023,App32,API19,31,-0.359382796,0
23-08-2023,App32,API19,34,-0.300983092,0
24-08-2023,App32,API19,33,-0.32044966,0
25-08-2023,App32,API19,24,-0.495648773,0
26-08-2023,App32,API19,25,-0.476182205,0
27-08-2023,App32,API19,28,-0.4177825,0
28-08-2023,App32,API19,20,-0.573515045,0
29-08-2023,App32,API19,32,-0.339916228,0
30-08-2023,App32,API19,25,-0.476182205,0
31-08-2023,App32,API19,21,-0.554048477,0
01-09-2023,App32,API19,59,0.185681111,0
02-09-2023,App32,API19,89,0.769678155,0
03-09-2023,App32,API19,82,0.633412178,0
04-09-2023,App32,API19,46,-0.067384274,0
05-09-2023,App32,API19,52,0.049415134,0
06-09-2023,App32,API19,163,2.210204195,0
07-09-2023,App32,API19,321,5.285921956,1
08-09-2023,App32,API19,180,2.541135853,0
09-09-2023,App32,API19,206,3.047266623,1
10-09-2023,App32,API19,152,1.996071946,0
11-09-2023,App32,API19,140,1.762473128,0
12-09-2023,App32,API19,109,1.159009517,0
13-09-2023,App32,API19,105,1.081143244,0
14-09-2023,App32,API19,104,1.061676676,0
15-09-2023,App32,API19,88,0.750211586,0
16-09-2023,App32,API19,106,1.100609812,0
17-09-2023,App32,API19,104,1.061676676,0
18-09-2023,App32,API19,75,0.497146201,0
19-09-2023,App32,API19,87,0.730745018,0
04-07-2023,App32,API26,37,-1.264856764,0
05-07-2023,App32,API26,122,0.051626807,0
06-07-2023,App32,API26,99,-0.304598159,0
07-07-2023,App32,API26,48,-1.094488302,0
08-07-2023,App32,API26,183,0.996397369,0
09-07-2023,App32,API26,92,-0.413014454,0
10-07-2023,App32,API26,142,0.361387647,0
11-07-2023,App32,API26,56,-0.970583966,0
12-07-2023,App32,API26,115,-0.056789487,0
13-07-2023,App32,API26,52,-1.032536134,0
14-07-2023,App32,API26,162,0.671148487,0
15-07-2023,App32,API26,74,-0.69179921,0
16-07-2023,App32,API26,111,-0.118741655,0
17-07-2023,App32,API26,113,-0.087765571,0
18-07-2023,App32,API26,208,1.383598419,0
19-07-2023,App32,API26,152,0.516268067,0
20-07-2023,App32,API26,167,0.748588697,0
21-07-2023,App32,API26,144,0.392363731,0
22-07-2023,App32,API26,32,-1.342296974,0
23-07-2023,App32,API26,55,-0.986072008,0
24-07-2023,App32,API26,84,-0.53691879,0
25-07-2023,App32,API26,74,-0.69179921,0
26-07-2023,App32,API26,129,0.160043101,0
27-07-2023,App32,API26,130,0.175531143,0
28-07-2023,App32,API26,98,-0.320086201,0
29-07-2023,App32,API26,82,-0.567894874,0
30-07-2023,App32,API26,91,-0.428502496,0
31-07-2023,App32,API26,81,-0.583382916,0
01-08-2023,App32,API26,38,-1.249368722,0
02-08-2023,App32,API26,68,-0.784727462,0
03-08-2023,App32,API26,100,-0.289110117,0
04-08-2023,App32,API26,43,-1.171928512,0
05-08-2023,App32,API26,75,-0.676311168,0
06-08-2023,App32,API26,97,-0.335574243,0
