DATE,APPNAME,API,STATUS,COUNT
2023-08-11,App82,API12,S,5
2023-08-11,App83,API12,S,103038
2023-08-11,App83,API12,F,2204
2023-08-11,App83,API15,S,32723
2023-08-11,App83,API15,F,1178
2023-08-11,App83,API24,F,8
2023-08-11,App84,API12,S,600547
2023-08-11,App84,API12,F,836
2023-08-11,App84,API15,S,28359
2023-08-11,App84,API15,F,13259
2023-08-11,App85,API10,S,17
2023-08-11,App85,API10,F,12
2023-08-11,App85,API12,F,7
2023-08-11,App85,API12,S,5
2023-08-11,App85,API18,S,1
2023-08-11,App85,API19,S,1
2023-08-11,App85,API23,S,4
2023-08-11,App86,API12,S,22
2023-08-11,App86,API15,S,23
2023-08-11,App87,API12,S,220
2023-08-11,App87,API12,F,2
2023-08-11,App87,API15,S,489
2023-08-11,App87,API15,F,2
2023-08-11,App87,API18,S,1
2023-08-11,App87,API19,S,1
2023-08-11,App87,API23,S,1
2023-08-11,App89,API12,F,6
2023-08-11,App89,API12,S,5
2023-08-11,App89,API15,S,13
2023-08-11,App89,API15,F,11
2023-08-11,App9,API24,F,4
2023-08-11,App90,API12,S,1058257
2023-08-11,App90,API12,F,1138
2023-08-11,App90,API15,S,28574
2023-08-11,App90,API15,F,14552
2023-08-11,App91,API12,F,24
2023-08-11,App91,API12,S,9
2023-08-11,App91,API15,S,46203
2023-08-11,App91,API15,F,3986
2023-08-11,App92,API12,S,11231
2023-08-11,App92,API12,F,121
2023-08-11,App92,API15,S,922
2023-08-11,App92,API15,F,709
2023-08-11,App93,API10,S,3037
2023-08-11,App93,API10,F,125
2023-08-11,App93,API12,S,3578
2023-08-11,App93,API12,F,1096
2023-08-11,App93,API18,S,5141
2023-08-11,App93,API18,F,439
2023-08-11,App93,API19,S,4320
2023-08-11,App93,API19,F,172
2023-08-11,App93,API23,S,15744
2023-08-11,App93,API7,S,3062
2023-08-11,App93,API7,F,9
2023-08-11,App94,API12,S,80098
2023-08-11,App94,API12,F,1726
2023-08-11,App94,API15,S,18015
2023-08-11,App94,API15,F,3589
2023-08-11,App94,API18,F,541
2023-08-11,App94,API18,S,1
2023-08-11,App95,API10,S,14
2023-08-11,App96,API24,S,5
2023-08-11,App96,API26,S,9
2023-08-11,App97,API10,F,1
2023-08-11,App97,API12,S,11605
2023-08-11,App97,API12,F,926
2023-08-11,App97,API15,S,1320
2023-08-11,App97,API15,F,31
2023-08-11,App97,API18,S,331396
2023-08-11,App97,API18,F,214993
2023-08-11,App97,API19,S,196092
2023-08-11,App97,API19,F,43792
2023-08-11,App97,API24,F,538
2023-08-11,App97,API24,S,152
2023-08-11,App97,API26,S,541706
2023-08-11,App97,API26,F,153188
2023-08-11,App97,API9,F,1609
2023-08-11,App97,API9,S,388
2023-08-11,App98,API12,S,690421
2023-08-11,App98,API12,F,14617
2023-08-11,App98,API15,S,2370908
2023-08-11,App98,API15,F,3463
2023-08-11,App98,API18,S,1409
2023-08-11,App98,API18,F,271
2023-08-11,App98,API19,S,1160
2023-08-11,App98,API19,F,95
2023-08-11,App98,API24,F,845
2023-08-11,App98,API24,S,125
2023-08-11,App98,API7,S,4737183
2023-08-11,App98,API7,F,773506
2023-08-11,App99,API15,S,1685709
2023-08-11,App99,API15,F,1295
2023-08-11,App99,API7,S,1675950
2023-08-11,App99,API7,F,21
2023-08-12,App1,API18,F,15
2023-08-12,App1,API19,S,536
2023-08-12,App1,API19,F,56
2023-08-12,App10,API24,F,58
2023-08-12,App100,API17,S,4179
2023-08-12,App100,API18,S,12384
2023-08-12,App100,API18,F,4198
2023-08-12,App100,API19,S,7101
2023-08-12,App100,API19,F,4992
2023-08-12,App100,API24,S,18
2023-08-12,App100,API26,S,16582
2023-08-12,App100,API26,F,2370
2023-08-12,App100,API7,S,6087
2023-08-12,App100,API7,F,16
2023-08-12,App101,API15,F,4
2023-08-12,App102,API15,S,186263
2023-08-12,App102,API15,F,401
2023-08-12,App103,API18,S,319
2023-08-12,App103,API18,F,64
2023-08-12,App103,API19,S,87
2023-08-12,App103,API19,F,8
2023-08-12,App104,API15,S,44127
2023-08-12,App104,API15,F,4731
2023-08-12,App104,API18,S,3040
2023-08-12,App104,API18,F,1327
2023-08-12,App104,API19,S,1492
2023-08-12,App104,API19,F,1097
2023-08-12,App105,API15,S,2217
2023-08-12,App105,API15,F,78
2023-08-12,App106,API10,S,6
2023-08-12,App106,API15,S,4003830
2023-08-12,App106,API15,F,56526
2023-08-12,App106,API2,S,425628
2023-08-12,App107,API17,S,4060054
2023-08-12,App107,API17,F,1
2023-08-12,App107,API24,S,4
2023-08-12,App107,API7,S,4
2023-08-12,App108,API1,S,444126
2023-08-12,App108,API1,F,2
2023-08-12,App108,API11,S,380719
2023-08-12,App108,API11,F,1520
2023-08-12,App108,API14,S,394545
2023-08-12,App108,API17,S,2852244
2023-08-12,App108,API17,F,400982
2023-08-12,App108,API2,S,7
2023-08-12,App108,API22,S,355675
2023-08-12,App108,API22,F,30
2023-08-12,App108,API23,S,394545
2023-08-12,App108,API24,S,11
2023-08-12,App108,API25,S,1081280
2023-08-12,App108,API25,F,306
2023-08-12,App108,API27,S,585969
2023-08-12,App108,API27,F,2
2023-08-12,App108,API3,S,634470
2023-08-12,App108,API3,F,84
2023-08-12,App108,API4,S,380704
2023-08-12,App108,API5,S,1162680
2023-08-12,App108,API6,S,581339
2023-08-12,App109,API18,S,18
2023-08-12,App109,API19,S,17
2023-08-12,App109,API19,F,16
2023-08-12,App11,API24,F,30
2023-08-12,App111,API15,S,296
2023-08-12,App111,API15,F,3
2023-08-12,App111,API24,S,13
2023-08-12,App111,API24,F,7
2023-08-12,App112,API24,S,6328
2023-08-12,App112,API24,F,495
2023-08-12,App112,API7,S,2
2023-08-12,App117,API18,S,1
2023-08-12,App117,API19,S,1
2023-08-12,App117,API24,S,1
2023-08-12,App117,API26,S,2
2023-08-12,App118,API15,F,909488
2023-08-12,App119,API7,F,18
2023-08-12,App12,API10,S,1
2023-08-12,App12,API10,F,1
2023-08-12,App12,API12,S,1
2023-08-12,App12,API24,F,9
2023-08-12,App13,API15,S,77237
2023-08-12,App13,API15,F,1711
2023-08-12,App15,API15,S,12278
2023-08-12,App17,API15,S,75640
2023-08-12,App17,API15,F,316
2023-08-12,App17,API7,S,75227
2023-08-12,App18,API15,S,1255
2023-08-12,App18,API15,F,1
2023-08-12,App18,API7,S,1251
2023-08-12,App19,API15,S,2165
2023-08-12,App19,API15,F,1
2023-08-12,App19,API7,S,2163
2023-08-12,App2,API12,S,13386277
2023-08-12,App2,API12,F,134747
2023-08-12,App2,API12,SE,1
2023-08-12,App2,API15,S,1408
2023-08-12,App2,API15,F,38
2023-08-12,App2,API17,S,1648800
2023-08-12,App2,API17,F,49
2023-08-12,App2,API18,S,1417018
2023-08-12,App2,API18,F,142275
2023-08-12,App2,API18,SE,9
2023-08-12,App2,API19,S,1176952
2023-08-12,App2,API19,F,176716
2023-08-12,App2,API23,S,103323
2023-08-12,App2,API24,S,24
2023-08-12,App2,API7,S,210686
2023-08-12,App2,API7,F,2140
2023-08-12,App20,API15,S,36917
2023-08-12,App20,API15,F,138
2023-08-12,App20,API7,S,36849
2023-08-12,App21,API15,S,299523
2023-08-12,App21,API15,F,425
2023-08-12,App21,API7,S,130486
2023-08-12,App21,API7,F,26
2023-08-12,App22,API12,S,3163
2023-08-12,App22,API12,F,96
2023-08-12,App22,API15,S,2381
2023-08-12,App22,API15,F,10
2023-08-12,App22,API7,S,1405399
2023-08-12,App22,API7,F,3796
2023-08-12,App23,API15,S,245129
2023-08-12,App23,API15,F,399
2023-08-12,App23,API7,S,242994
2023-08-12,App24,API15,S,12375
2023-08-12,App24,API15,F,40
2023-08-12,App25,API15,S,18964
2023-08-12,App25,API15,F,146
2023-08-12,App25,API7,S,18966
2023-08-12,App25,API7,F,1
2023-08-12,App26,API15,S,100538
2023-08-12,App26,API15,F,223
2023-08-12,App26,API7,S,100265
2023-08-12,App27,API15,S,161
2023-08-12,App27,API15,F,61
2023-08-12,App27,API7,S,162
2023-08-12,App28,API15,S,188833
2023-08-12,App28,API15,F,692
2023-08-12,App28,API7,S,176275
2023-08-12,App28,API7,F,1
2023-08-12,App29,API10,S,52
2023-08-12,App29,API10,F,4
2023-08-12,App3,API10,S,24
2023-08-12,App3,API12,S,5867842
2023-08-12,App3,API12,F,132044
2023-08-12,App3,API15,S,29829
2023-08-12,App3,API15,F,739
2023-08-12,App3,API18,S,1319
2023-08-12,App3,API18,F,244
2023-08-12,App3,API19,S,1213
2023-08-12,App3,API19,F,144
2023-08-12,App3,API23,S,78
2023-08-12,App3,API24,S,1522
2023-08-12,App3,API24,F,1214
2023-08-12,App3,API25,S,1
2023-08-12,App3,API3,S,1
2023-08-12,App3,API7,S,14937
2023-08-12,App3,API7,F,40
2023-08-12,App3,API8,S,24
2023-08-12,App3,API8,F,12
2023-08-12,App3,API9,S,8
2023-08-12,App3,API9,F,2
2023-08-12,App30,API18,S,10
2023-08-12,App30,API18,F,1
2023-08-12,App30,API19,S,7
2023-08-12,App30,API24,S,1
2023-08-12,App30,API26,S,24
2023-08-12,App30,API26,F,10
2023-08-12,App31,API18,S,941
2023-08-12,App31,API18,F,34
2023-08-12,App31,API19,S,804
2023-08-12,App31,API19,F,164
2023-08-12,App31,API24,S,2
2023-08-12,App31,API26,S,1896
2023-08-12,App31,API26,F,1550
2023-08-12,App32,API18,S,32
2023-08-12,App32,API19,S,22
2023-08-12,App32,API19,F,3
2023-08-12,App32,API26,S,32
2023-08-12,App32,API26,F,8
2023-08-12,App33,API15,S,8747
2023-08-12,App33,API15,F,309
2023-08-12,App34,API15,S,2406976
2023-08-12,App34,API15,F,56888
2023-08-12,App36,API15,S,26980
2023-08-12,App36,API15,F,1628
2023-08-12,App36,API15,S,30
2023-08-12,App37,API15,S,404952
2023-08-12,App37,API15,F,42614
2023-08-12,App38,API12,S,31
2023-08-12,App38,API18,S,41
2023-08-12,App38,API19,S,35
2023-08-12,App38,API19,F,1
2023-08-12,App38,API26,S,41
2023-08-12,App38,API26,F,39
2023-08-12,App39,API15,S,1975
2023-08-12,App39,API15,F,16
2023-08-12,App4,API7,S,2974
2023-08-12,App4,API7,F,39
2023-08-12,App40,API10,S,180
2023-08-12,App40,API10,F,5
2023-08-12,App40,API15,S,2
2023-08-12,App41,API10,S,1
2023-08-12,App41,API10,F,1
2023-08-12,App41,API12,S,2918
2023-08-12,App41,API12,F,1275
2023-08-12,App41,API15,S,1046
2023-08-12,App41,API15,F,335
2023-08-12,App41,API17,F,1407640
2023-08-12,App41,API17,S,42702
2023-08-12,App41,API18,S,2372
2023-08-12,App41,API18,F,2070
2023-08-12,App41,API19,S,2081
2023-08-12,App41,API19,F,163
2023-08-12,App41,API24,F,424
2023-08-12,App41,API24,S,395
2023-08-12,App41,API26,F,1905182
2023-08-12,App41,API26,S,1407738
2023-08-12,App41,API7,S,48631
2023-08-12,App41,API7,F,1890
2023-08-12,App41,API9,F,62
2023-08-12,App41,API9,S,7
2023-08-12,App42,API18,S,12133
2023-08-12,App42,API18,F,1608
2023-08-12,App42,API19,S,10843
2023-08-12,App42,API19,F,287
2023-08-12,App42,API7,S,70917
2023-08-12,App42,API7,F,1836
2023-08-12,App43,API7,S,20588
2023-08-12,App43,API7,F,3414
2023-08-12,App44,API7,S,39
2023-08-12,App45,API18,S,1273
2023-08-12,App45,API18,F,193
2023-08-12,App45,API19,S,646
2023-08-12,App45,API19,F,598
2023-08-12,App45,API19,SE,2
2023-08-12,App45,API20,S,400
2023-08-12,App45,API20,F,26
2023-08-12,App45,API24,F,74611
2023-08-12,App45,API24,S,24002
2023-08-12,App45,API7,S,140890
2023-08-12,App45,API7,F,427
2023-08-12,App45,API9,S,3902
2023-08-12,App45,API9,F,9
2023-08-12,App46,API24,S,257
2023-08-12,App46,API26,F,7839
2023-08-12,App46,API26,S,6319
2023-08-12,App47,API18,S,86
2023-08-12,App47,API18,F,8
2023-08-12,App47,API19,F,160
2023-08-12,App47,API19,S,51
2023-08-12,App47,API24,S,4
2023-08-12,App47,API26,S,254843
2023-08-12,App47,API26,F,9332
2023-08-12,App48,API18,S,2289
2023-08-12,App48,API18,F,65
2023-08-12,App48,API19,S,1500
2023-08-12,App48,API19,F,426
2023-08-12,App48,API24,S,2
2023-08-12,App48,API26,S,4130
2023-08-12,App48,API26,F,3899
2023-08-12,App49,API18,F,23
2023-08-12,App49,API18,S,21
2023-08-12,App49,API19,F,8
2023-08-12,App49,API19,S,7
2023-08-12,App49,API7,S,120793
2023-08-12,App49,API7,F,174
2023-08-12,App5,API10,F,56179
2023-08-12,App5,API10,S,43371
2023-08-12,App5,API12,S,148
2023-08-12,App5,API12,F,17
2023-08-12,App5,API15,S,4048
2023-08-12,App5,API15,F,154
2023-08-12,App5,API24,S,3
2023-08-12,App5,API24,F,1
2023-08-12,App50,API12,S,429
2023-08-12,App50,API12,F,220
2023-08-12,App50,API15,S,27
2023-08-12,App50,API15,F,11
2023-08-12,App52,API10,F,2
2023-08-12,App52,API12,F,2
2023-08-12,App52,API15,S,34
2023-08-12,App52,API15,F,1
2023-08-12,App52,API24,F,15
2023-08-12,App52,API24,S,1
2023-08-12,App52,API9,F,9
2023-08-12,App52,API9,S,3
2023-08-12,App53,API12,F,411
2023-08-12,App53,API12,S,3
2023-08-12,App53,API18,S,11
2023-08-12,App53,API18,F,7
2023-08-12,App53,API19,S,11
2023-08-12,App53,API19,F,1
2023-08-12,App54,API10,S,37
2023-08-12,App54,API10,F,15
2023-08-12,App54,API12,F,13
2023-08-12,App54,API12,S,2
2023-08-12,App54,API15,S,18
2023-08-12,App54,API17,S,455521
2023-08-12,App54,API17,F,1
2023-08-12,App54,API24,S,7
2023-08-12,App54,API24,F,4
2023-08-12,App54,API7,S,10692518
2023-08-12,App54,API7,F,811549
2023-08-12,App55,API15,S,11
2023-08-12,App55,API15,F,2
2023-08-12,App56,API18,S,39903
2023-08-12,App56,API18,F,1008
2023-08-12,App56,API19,S,32013
2023-08-12,App56,API19,F,2436
2023-08-12,App56,API7,S,26277
2023-08-12,App58,API17,S,229196
2023-08-12,App58,API17,F,130
2023-08-12,App58,API24,F,13
2023-08-12,App58,API24,S,12
2023-08-12,App58,API7,S,3202447
2023-08-12,App58,API7,F,5856
2023-08-12,App59,API15,S,517320
2023-08-12,App59,API15,F,78781
2023-08-12,App6,API12,S,381
2023-08-12,App6,API12,F,98
2023-08-12,App6,API15,S,2914
2023-08-12,App6,API15,F,69
2023-08-12,App6,API18,S,168
2023-08-12,App6,API18,F,33
2023-08-12,App6,API19,S,143
2023-08-12,App6,API19,F,15
2023-08-12,App6,API24,F,724
2023-08-12,App6,API24,S,17
2023-08-12,App6,API7,S,3998
2023-08-12,App6,API7,F,2
2023-08-12,App60,API15,S,34615
2023-08-12,App60,API15,F,52
2023-08-12,App62,API12,S,847984
2023-08-12,App62,API12,F,755727
2023-08-12,App62,API15,S,832792
2023-08-12,App62,API15,F,266115
2023-08-12,App62,API17,S,3692447
2023-08-12,App62,API7,S,3693878
2023-08-12,App62,API7,F,813538
2023-08-12,App62,API9,F,1642
2023-08-12,App62,API9,S,83
2023-08-12,App63,API7,S,32379
2023-08-12,App63,API7,F,2872
2023-08-12,App64,API15,S,5
2023-08-12,App64,API17,S,39286
2023-08-12,App64,API18,S,104976
2023-08-12,App64,API18,F,36987
2023-08-12,App64,API19,S,82132
2023-08-12,App64,API19,F,8993
2023-08-12,App64,API20,S,539
2023-08-12,App64,API20,F,76
2023-08-12,App64,API24,F,2327
2023-08-12,App64,API24,S,2192
2023-08-12,App64,API7,F,1523
2023-08-12,App64,API7,S,539
2023-08-12,App64,API9,S,5425
2023-08-12,App64,API9,F,126
2023-08-12,App65,API10,F,7
2023-08-12,App65,API15,F,304
2023-08-12,App66,API10,S,798
2023-08-12,App66,API10,F,536
2023-08-12,App66,API12,S,1209
2023-08-12,App66,API12,F,34
2023-08-12,App66,API15,S,210
2023-08-12,App67,API15,F,379
2023-08-12,App69,API10,F,5452420
2023-08-12,App69,API12,F,9335
2023-08-12,App69,API15,F,478121
2023-08-12,App7,API10,S,315
2023-08-12,App7,API10,F,2
2023-08-12,App7,API12,S,1
2023-08-12,App7,API15,S,333
2023-08-12,App70,API15,F,21
2023-08-12,App71,API10,S,7
2023-08-12,App71,API12,S,59
2023-08-12,App71,API15,S,11
2023-08-12,App72,API12,S,819
2023-08-12,App72,API12,F,16
2023-08-12,App72,API18,S,4943
2023-08-12,App72,API18,F,128
2023-08-12,App72,API19,S,4609
2023-08-12,App72,API19,F,2316
2023-08-12,App72,API23,S,5879
2023-08-12,App72,API7,S,3
2023-08-12,App73,API12,S,90
2023-08-12,App73,API12,F,8
2023-08-12,App75,API12,S,337
2023-08-12,App75,API12,F,23
2023-08-12,App75,API15,S,42
2023-08-12,App76,API15,F,199216
2023-08-12,App77,API15,S,53304
2023-08-12,App77,API15,F,1080
2023-08-12,App78,API12,S,12
2023-08-12,App78,API12,F,7
2023-08-12,App78,API15,S,41702
2023-08-12,App78,API15,F,9099
2023-08-12,App79,API12,S,386708
2023-08-12,App79,API12,F,3252
2023-08-12,App79,API15,S,20564
2023-08-12,App79,API15,F,7732
2023-08-12,App8,API24,F,142
2023-08-12,App8,API9,F,1
2023-08-12,App80,API10,S,8
2023-08-12,App80,API10,F,5
2023-08-12,App80,API12,S,5
2023-08-12,App80,API12,F,2
2023-08-12,App81,API12,S,12916
2023-08-12,App81,API12,F,63
2023-08-12,App81,API15,S,707
2023-08-12,App81,API15,F,25
2023-08-12,App82,API12,S,5
2023-08-12,App83,API12,S,109836
2023-08-12,App83,API12,F,2378
2023-08-12,App83,API15,S,34282
2023-08-12,App83,API15,F,1225
2023-08-12,App83,API24,F,7
2023-08-12,App84,API12,S,614780
2023-08-12,App84,API12,F,927
2023-08-12,App84,API15,S,28314
2023-08-12,App84,API15,F,13323
2023-08-12,App85,API10,S,6
2023-08-12,App85,API10,F,4
2023-08-12,App85,API12,S,4
2023-08-12,App85,API18,S,2
2023-08-12,App85,API19,S,1
2023-08-12,App85,API21,F,1
2023-08-12,App85,API23,S,2
2023-08-12,App85,API24,F,32
2023-08-12,App85,API24,S,1
2023-08-12,App85,API7,S,1
2023-08-12,App86,API12,S,18
2023-08-12,App86,API12,F,1
2023-08-12,App86,API15,S,19
2023-08-12,App87,API12,S,253
2023-08-12,App87,API12,F,3
2023-08-12,App87,API15,S,508
2023-08-12,App89,API12,S,1
2023-08-12,App9,API24,F,5
2023-08-12,App90,API12,S,1046894
2023-08-12,App90,API12,F,1387
2023-08-12,App90,API15,S,29569
2023-08-12,App90,API15,F,14706
2023-08-12,App91,API12,F,17
2023-08-12,App91,API12,S,11
2023-08-12,App91,API15,S,46056
2023-08-12,App91,API15,F,4073
2023-08-12,App92,API12,S,11202
2023-08-12,App92,API12,F,112
2023-08-12,App92,API15,S,955
2023-08-12,App92,API15,F,706
2023-08-12,App93,API10,S,4273
2023-08-12,App93,API10,F,160
2023-08-12,App93,API12,S,5016
2023-08-12,App93,API12,F,1587
2023-08-12,App93,API18,S,7116
2023-08-12,App93,API18,F,1050
2023-08-12,App93,API19,S,5975
2023-08-12,App93,API19,F,297
2023-08-12,App93,API23,S,22362
2023-08-12,App93,API7,S,4287
2023-08-12,App93,API7,F,2
2023-08-12,App94,API12,S,74311
2023-08-12,App94,API12,F,2046
2023-08-12,App94,API15,S,703583
2023-08-12,App94,API15,F,170408
2023-08-12,App94,API18,F,479
2023-08-12,App94,API18,S,14
2023-08-12,App95,API10,S,1
2023-08-12,App96,API24,S,1
2023-08-12,App96,API26,S,2
2023-08-12,App97,API10,F,5
2023-08-12,App97,API12,S,13958
2023-08-12,App97,API12,F,1067
2023-08-12,App97,API15,S,1448
2023-08-12,App97,API15,F,30
2023-08-12,App97,API18,S,512898
2023-08-12,App97,API18,F,299214
2023-08-12,App97,API19,S,319486
2023-08-12,App97,API19,F,62883
2023-08-12,App97,API24,F,598
2023-08-12,App97,API24,S,135
2023-08-12,App97,API26,S,805570
2023-08-12,App97,API26,F,244055
2023-08-12,App97,API9,F,2148
2023-08-12,App97,API9,S,407
2023-08-12,App98,API12,S,775690
2023-08-12,App98,API12,F,18100
2023-08-12,App98,API15,S,2487657
2023-08-12,App98,API15,F,6017
2023-08-12,App98,API18,S,1733
2023-08-12,App98,API18,F,320
2023-08-12,App98,API19,S,1421
2023-08-12,App98,API19,F,106
2023-08-12,App98,API24,F,982
2023-08-12,App98,API24,S,112
2023-08-12,App98,API7,S,5180784
2023-08-12,App98,API7,F,867902
2023-08-12,App99,API15,S,1620190
2023-08-12,App99,API15,F,1474
2023-08-12,App99,API7,S,1611073
2023-08-12,App99,API7,F,5
2023-08-13,App1,API18,F,13
2023-08-13,App1,API19,S,308
2023-08-13,App1,API19,F,31
2023-08-13,App10,API24,F,51
2023-08-13,App100,API17,S,4039
2023-08-13,App100,API18,S,12136
2023-08-13,App100,API18,F,4545
2023-08-13,App100,API19,S,6766
2023-08-13,App100,API19,F,4978
2023-08-13,App100,API24,S,16
2023-08-13,App100,API26,S,16681
2023-08-13,App100,API26,F,2157
2023-08-13,App100,API7,S,5943
2023-08-13,App100,API7,F,19
2023-08-13,App101,API15,F,5
2023-08-13,App102,API15,S,172302
2023-08-13,App102,API15,F,414
2023-08-13,App103,API18,S,84
2023-08-13,App103,API18,F,19
2023-08-13,App103,API19,S,19
2023-08-13,App103,API19,F,1
2023-08-13,App104,API15,S,44768
2023-08-13,App104,API15,F,4721
2023-08-13,App104,API18,S,3359
2023-08-13,App104,API18,F,1313
2023-08-13,App104,API19,S,1637
2023-08-13,App104,API19,F,1134
2023-08-13,App105,API15,S,1709
2023-08-13,App105,API15,F,81
2023-08-13,App106,API10,S,6
2023-08-13,App106,API15,S,3106001
2023-08-13,App106,API15,F,44291
2023-08-13,App106,API2,S,328925
2023-08-13,App107,API17,S,4218695
2023-08-13,App107,API24,S,8
2023-08-13,App107,API7,S,9
2023-08-13,App108,API1,S,227343
2023-08-13,App108,API11,S,200645
2023-08-13,App108,API11,F,467
2023-08-13,App108,API14,S,209735
2023-08-13,App108,API17,S,1458362
2023-08-13,App108,API17,F,213551
2023-08-13,App108,API2,S,1
2023-08-13,App108,API22,S,19400
2023-08-13,App108,API23,S,209735
2023-08-13,App108,API25,S,339224
2023-08-13,App108,API25,F,86
2023-08-13,App108,API27,S,32130
2023-08-13,App108,API27,F,6
2023-08-13,App108,API3,S,48374
2023-08-13,App108,API4,S,200645
2023-08-13,App108,API4,F,1
2023-08-13,App108,API5,S,57114
2023-08-13,App108,API6,S,28557
2023-08-13,App109,API18,S,7
2023-08-13,App109,API19,F,12
2023-08-13,App109,API19,S,7
2023-08-13,App11,API24,F,4
2023-08-13,App111,API15,S,247
2023-08-13,App111,API15,F,8
2023-08-13,App111,API24,S,7
2023-08-13,App111,API24,F,5
2023-08-13,App112,API24,S,6575
2023-08-13,App112,API24,F,527
2023-08-13,App118,API15,F,897978
2023-08-13,App12,API24,F,3
2023-08-13,App13,API15,S,79979
2023-08-13,App13,API15,F,1885
2023-08-13,App15,API15,S,14196
2023-08-13,App17,API15,S,80606
2023-08-13,App17,API15,F,299
2023-08-13,App17,API7,S,80166
2023-08-13,App17,API7,F,1
2023-08-13,App18,API15,S,1496
2023-08-13,App18,API7,S,1493
2023-08-13,App19,API15,S,2490
2023-08-13,App19,API7,S,2490
2023-08-13,App2,API12,S,14017456
2023-08-13,App2,API12,F,144754
2023-08-13,App2,API12,SE,6
2023-08-13,App2,API15,S,1562
2023-08-13,App2,API15,F,39
2023-08-13,App2,API17,S,1614644
2023-08-13,App2,API17,F,36
2023-08-13,App2,API18,S,1391447
2023-08-13,App2,API18,F,132917
2023-08-13,App2,API18,SE,1
2023-08-13,App2,API19,S,1162239
2023-08-13,App2,API19,F,175604
2023-08-13,App2,API23,S,104505
2023-08-13,App2,API24,S,26
2023-08-13,App2,API7,S,209224
2023-08-13,App2,API7,F,2274
2023-08-13,App20,API15,S,39661
2023-08-13,App20,API15,F,114
2023-08-13,App20,API7,S,39607
2023-08-13,App21,API15,S,283958
2023-08-13,App21,API15,F,494
2023-08-13,App21,API7,S,123329
2023-08-13,App21,API7,F,14
2023-08-13,App22,API12,S,2865
2023-08-13,App22,API12,F,102
2023-08-13,App22,API15,S,2050
2023-08-13,App22,API15,F,12
2023-08-13,App22,API7,S,1368101
2023-08-13,App22,API7,F,3245
2023-08-13,App23,API15,S,192165
2023-08-13,App23,API15,F,353
2023-08-13,App23,API7,S,190177
2023-08-13,App24,API15,S,13258
2023-08-13,App24,API15,F,31
2023-08-13,App25,API15,S,62522
2023-08-13,App25,API15,F,316
2023-08-13,App25,API7,S,62299
2023-08-13,App25,API7,F,7
2023-08-13,App26,API15,S,102994
2023-08-13,App26,API15,F,212
2023-08-13,App26,API7,S,102734
2023-08-13,App27,API15,S,165
2023-08-13,App27,API15,F,42
2023-08-13,App27,API7,S,162
2023-08-13,App28,API15,S,194817
2023-08-13,App28,API15,F,796
2023-08-13,App28,API7,S,181751
2023-08-13,App28,API7,F,1
2023-08-13,App29,API10,S,14
2023-08-13,App3,API10,S,47
2023-08-13,App3,API10,F,6
2023-08-13,App3,API12,S,5463971
2023-08-13,App3,API12,F,147993
2023-08-13,App3,API15,S,29938
2023-08-13,App3,API15,F,782
2023-08-13,App3,API17,F,7
2023-08-13,App3,API18,S,1309
2023-08-13,App3,API18,F,330
2023-08-13,App3,API19,S,1195
2023-08-13,App3,API19,F,151
2023-08-13,App3,API23,S,48
2023-08-13,App3,API24,S,1568
2023-08-13,App3,API24,F,1291
2023-08-13,App3,API7,S,12662
2023-08-13,App3,API7,F,51
2023-08-13,App3,API8,S,26
2023-08-13,App3,API8,F,14
2023-08-13,App3,API9,F,2
2023-08-13,App3,API9,S,1
2023-08-13,App30,API18,S,2
2023-08-13,App30,API19,S,1
2023-08-13,App30,API24,S,1
2023-08-13,App30,API26,F,19
2023-08-13,App30,API26,S,3
2023-08-13,App31,API18,S,667
2023-08-13,App31,API18,F,22
2023-08-13,App31,API19,S,546
2023-08-13,App31,API19,F,79
2023-08-13,App31,API24,S,2
2023-08-13,App31,API26,S,1274
2023-08-13,App31,API26,F,1083
2023-08-13,App32,API18,S,32
2023-08-13,App32,API18,F,9
2023-08-13,App32,API19,S,26
2023-08-13,App32,API19,F,1
2023-08-13,App32,API26,S,41
2023-08-13,App32,API26,F,34
2023-08-13,App33,API15,S,9560
2023-08-13,App33,API15,F,302
2023-08-13,App34,API15,S,2646204
2023-08-13,App34,API15,F,56058
2023-08-13,App35,API15,S,2
2023-08-13,App36,API15,S,29685
2023-08-13,App36,API15,F,1765
2023-08-13,App36,API15,S,8
2023-08-13,App37,API15,S,412472
2023-08-13,App37,API15,F,42933
2023-08-13,App38,API12,S,32
2023-08-13,App38,API18,S,46
2023-08-13,App38,API18,F,2
2023-08-13,App38,API19,S,42
2023-08-13,App38,API19,F,1
2023-08-13,App38,API26,S,48
2023-08-13,App38,API26,F,48
2023-08-13,App39,API15,S,1959
2023-08-13,App39,API15,F,25
2023-08-13,App4,API7,S,3718
2023-08-13,App4,API7,F,71
2023-08-13,App40,API10,S,203
2023-08-13,App40,API10,F,3
2023-08-13,App41,API10,F,3
2023-08-13,App41,API10,S,2
2023-08-13,App41,API12,S,2942
2023-08-13,App41,API12,F,1275
2023-08-13,App41,API15,S,1033
2023-08-13,App41,API15,F,326
2023-08-13,App41,API17,F,1909296
2023-08-13,App41,API17,S,44124
2023-08-13,App41,API18,S,2664
2023-08-13,App41,API18,F,2254
2023-08-13,App41,API19,S,2293
2023-08-13,App41,API19,F,272
2023-08-13,App41,API24,F,499
2023-08-13,App41,API24,S,427
2023-08-13,App41,API26,F,2119718
